Complex_id;Complex_name;subunits__UniProt_IDs
3205;SMAD3-SKI-NCOR complex;O75376,P12755,P84022
3206;SMAD4-SKI-NCOR complex;O75376,P12755,Q13485
3207;LIN2-LIN7-SAP97-MINT1 complex;Q02410,O14936,Q12959,O14910
3208;LIN2-LIN7 complex;O14936,O14910
3213;ULBP1-KLRK1-HCST complex;Q9UBK5,P26718,Q9BZM6
3229;Heterodimer complex CDK9	 IL6ST;P50750,P40189
3231;Eps15-stonin2 complex;P42566,Q8WXE9
3262;SCAMP1-SCAMP2-SCAMP3 complex;O15126,O15127,O14828
3263;HERP1/HEY2-NCOR-SIN3A complex;Q13547,Q9UBP5,Q9Y618,Q96ST3
3269;RB1-HDAC1-BRG1 complex;Q13547,P06400,P51532
3270;Delta1 homodimer complex;O00548
3271;Gamma-secretase-Delta1 complex;Q96BI3,O00548,Q92542,P49768,Q9NZ42
3284;SMN complex GEMIN5	2	3	4	 SMN;Q9UHI6,P57678,Q8TEQ6,O14893,Q16637
3296;SMN complex GEMIN5	4	3	 SMN-independent intermediate;Q9UHI6,P57678,Q8TEQ6
3297;SMN complex GEMIN6	7	 UNRIP	 SMN-independent intermediate;Q8WXD5,Q9H840,Q9Y3F4
3298;SMN complex GEMIN2	5	 SMN;Q8TEQ6,O14893,Q16637
3335;Homotetrameric complex NIAP;Q13075
3492;Bax homooligomeric complex	 after apoptotic stimulation;Q07812
3522;COG complex;Q8WTW3,Q14746,Q96JB2,Q9H9E3,Q9UP83,Q9Y2V7,P83436,Q96MW5
3525;Tetrameric COG subcomplex;Q9UP83,Q9Y2V7,P83436,Q96MW5
3529;Ternary COG subcomplex;Q9UP83,Q9Y2V7,P83436
3530;Binary COG subcomplex;Q9UP83,P83436
3532;COG1-COG8 subcomplex;Q8WTW3,Q96MW5
3544;COG2-COG3-COG4 subcomplex;Q14746,Q96JB2,Q9H9E3
3545;COG5-COG6-COG7 subcomplex;Q9UP83,Q9Y2V7,P83436
3551;COG1-COG8-COG2-COG3-COG4 subcomplex;Q8WTW3,Q14746,Q96JB2,Q9H9E3,Q96MW5
3552;COG1-COG8-COG5-COG6-COG7 subcomplex;Q8WTW3,Q9UP83,Q9Y2V7,P83436,Q96MW5
3556;COG complex;Q8WTW3,Q14746,Q96JB2,Q9H9E3,Q9UP83,Q9Y2V7,P83436,Q96MW5
3618;GammaH2AFX-NDHII-Ku70-DNA complex;Q08211,P16104,P12956
3634;NR3C2-UBC9-SRC-1 complex;Q15788,P08235,P63279
3677;RIN1-STAM2-HRS complex;O14964,Q13671,O75886
3678;RIN1-STAM2-EGFR complex	 EGF stimulated;P00533,Q13671,O75886
3710;CHL2-BMP2 complex;P12643,Q6WN34
3711;CHL2-BMP2-TSG complex;P12643,Q6WN34,Q9GZX9
3714;Pericentrin-GCP complex;O95613,Q9BSJ2,Q96CW5
3729;SKI-SMAD2 hexameric complex;P12755,Q15796
3733;SKI-SMAD3 hexameric complex;P12755,P84022
3739;SKI-SMAD2-SMAD4  pentameric complex;P12755,Q15796,Q13485
3740;SKI-SMAD3-SMAD4  pentameric complex;P12755,P84022,Q13485
3749;CREBBP-SMAD2 hexameric complex;Q92793,Q15796
3750;CREBBP-SMAD3 hexameric complex;Q92793,P84022
3753;CREBBP-SMAD2-SMAD4 pentameric complex;Q92793,Q15796,Q13485
3754;CREBBP-SMAD3-SMAD4 pentameric complex;Q92793,P84022,Q13485
3828;DRIP78-PHLP complex;Q6Y2X3,Q13371
3830;ADRB2 homodimer complex;P07550
3847;TCL1trimer-AKT1 complex;P31749,P56279
3848;TCL1trimer-AKT2 complex;P31751,P56279
3849;TCL1homotrimer complex;P56279
3853;Rb-HDAC1 complex;Q13547,P06400
3900;GABPgamma1-E2F1-DP1 complex;Q01094,Q8TAK5,Q14186
3917;Ternary complex GATA4	 SRF	 MYOCD;P43694,Q8IZQ8,P11831
3941;RCP-Rab11 complex;P62491,Q6WKZ4
3959;SMAD3-SMAD4-cSKI	 TGFbeta-dependent;P12755,P84022,Q13485
3961;SMAD3-cSKI-SIN3A-HDAC1 complex;Q13547,Q96ST3,P12755,P84022
3972;SMURF2-SMAD3-SnoN complex	 TGFbeta-dependent;P12757,P84022,Q9HAU4
3979;mTORC2 complex mTOR/FRAP1	 LST8	 mAVO3/RICTOR	 SIN1;P42345,Q9BVC4,Q9BPZ7,Q6R327
3980;mTOR-RAPTOR complex;P42345,Q9BVC4,Q8N122
3988;ClpP complex	 heptameric;Q16740
3991;ClpX complex	 hexameric;O76031
3992;ClpXP complex;Q16740,O76031
4025;Affixin-actininalpha complex;P12814,Q9HBI1
4039;PAR4-BACE1 complex;P56817,Q96IZ0
4043;NEMO-HIF2alpha-ARNT complex;P27540,Q99814,Q9Y6K9
4062;NRP1-VEGFR2-VEGF165 complex;P35968,O14786,P15692
4072;Heterotrimeric SKP1-CUL1-ROC1 complex;Q13616,P62877,P63208
4081;Ku70/Ku86 complex;P13010,P12956
4082;Ku70/Ku86/Werner complex;Q14191,P13010,P12956
4089;SMAD6-HOXC8 complex;P31273,O43541
4090;SMAD6-HOXA9 complex;P31269,O43541
4095;Catulin alpha - catenin beta complex;Q9UBT7,P35222
4096;Catenin alpha - catenin beta complex;P35221,P35222
4158;HSP90-FKBP38-CAM-Ca2+ complex;P62158,Q14318,P07900,P08238
4200;DLP1-hFIS1 complex;O00429,Q9Y3D6
4216;GR-hnRNP U complex;Q00839,P04150
4389;EIF3 core complex EIF3A	 EIF3B	 EIF3G	 EIF3I;Q14152,P55884,O75821,Q13347
4392;EIF3 complex EIF3A	 EIF3B	 EIF3G	 EIF3I	 EIF3C;Q14152,P55884,Q99613,O75821,Q13347
4395;EIF3 complex EIF3B	 EIF3G	 EIF3I;P55884,O75821,Q13347
4399;EIF3 complex EIF3B	 EIF3J	 EIF3I;P55884,Q13347,O75822
4403;EIF3 complex EIF3A	 EIF3B	 EIF3G	 EIF3I	 EIF3J;Q14152,P55884,O75821,Q13347,O75822
4478;CBF-DNA complex;P23511,P25208,Q13952
4498;p32-CBF-DNA complex;Q07021,P23511,P25208,Q13952
4869;beta1-AR receptosome ADRB1-SAP97-AKAP79-PRKAR2A;P08588,P24588,Q12959,P13861
4976;SVIP-p97/VCP-DERL1 complex;Q9BUN8,Q8NHG7,P55072
4977;gp78-p97/VCP-DERL1 complex;Q9UKV5,Q9BUN8,P55072
4997;p97/VCP-VIMP-DERL1 complex;Q9BUN8,Q9BQE4,P55072
4998;p97/VCP-VIMP-DERL2 complex;Q9GZP9,Q9BQE4,P55072
4999;p97/VCP-VIMP-DERL1-DERL2-HRD1-SEL1L complex;Q9BUN8,Q9GZP9,Q9UBV2,Q9BQE4,Q86TM6,P55072
5772;ZO1-betacadherin-VEcadherin-VEGFR2 complex;P33151,P35222,P35968,Q07157
5099;RB1hypophosphorylated-E2F4 complex;Q16254,P06400
5100;CyclinD3-CDK4-CDK6 complex;P30281,P11802,Q00534
5101;CyclinD3-CDK4-CDK6-p21 complex;P30281,P11802,Q00534,P38936
5107;p34SEI-1-CDK4-CyclinD2 complex;P30279,P11802,Q9UHV2
5117;pRb2/p130-multimolecular complex DNMT1	 E2F4	 SuV39H1	 HDAC1	 RBL2;P26358,Q16254,Q13547,Q08999,O43463
5118;pRb2/p130-multimolecular complex RB2	 E2F4	 HDAC1	 SUV39H1	 P300;Q16254,Q09472,Q13547,Q08999,O43463
5143;E2F1-Rb complex;Q01094,P06400
5144;E2F1-p107-cyclinA complex;P20248,Q01094,P28749
5146;RB1-TFAP2A complex;P06400,P05549
5153;CTFC-TAF1 complex;P49711,Q01105
5154;CTCF-nucleophosmin complex;P49711,P06748
5158;SMARCA2/BRM-BAF57-MECP2 complex;P51608,P51531,Q969G3
5159;E2F4-p107-cyclinE complex;P24864,Q16254,P28749
5160;E2F4-p130 complex;Q16254,Q08999
5162;ELK1-SRF-ELK3 complex;P19419,P41970,P11831
5165;AP1G1-PACS1-FURIN complex;O43747,P09958,Q6VY07
5171;SH3KBP1-CBLB-EGFR complex;Q13191,P00533,Q96B97
5176;MGC1-DNA-PKcs-Ku complex;Q14676,P78527,P13010,P12956
5177;Polycystin-1 multiprotein complex ACTN1	 CDH1	 SRC	 JUP	 VCL	 CTNNB1	 PXN	 BCAR1	 PKD1	 PTK2	 TLN1;P12814,P56945,P12830,P35222,P14923,P98161,Q05397,P49023,P12931,Q9Y490,P18206
5179;NCOA6-DNA-PK-Ku-PARP1 complex;Q14686,P09874,P78527,P13010,P12956
5182;DNA-PK-Ku complex;P78527,P13010,P12956
5183;DNA-PK-Ku-eIF2-NF90-NF45 complex;P05198,P20042,P41091,Q12905,Q12906,P78527,P13010,P12956
5184;SWI/SNF chromatin-remodeling complex;Q13547,P51608,Q96ST3,P51531,Q969G3
5189;YWHAQ-CALM1-CABIN1 complex;Q9Y6J0,P62158,P27348
5190;TIAM1-EFNB1-EPHA2 complex;P98172,P29317,Q13009
5193;TNF-alpha/NF-kappa B signaling complex CHUK	 KPNA3	 NFKB2	 NFKBIB	 REL	 IKBKG	  NFKB1	 NFKBIE	 RELB	  NFKBIA	 RELA	 TNIP2;O15111,Q9Y6K9,O00505,P19838,Q00653,P25963,Q15653,O00221,Q04864,Q04206,Q01201,Q8NFZ5
5194;TNF-alpha/NF-kappa B signaling complex SEC16A	 CHUK	 IKBKB	 NFKB2	 REL	 IKBKG	 MAP3K14	 RELA	 FBXW7	 USP2;O15111,Q969H0,O14920,Q9Y6K9,Q99558,Q00653,Q04864,Q04206,O15027,O75604
5195;PTIP-HMT complex;Q9UBL3,Q9C005,Q8NEZ4,Q14686,Q9BTK6,Q6ZW49,Q15291,O15550,Q9UMN6,P61964
5196;TNF-alpha/NF-kappa B signaling complex CHUK	 BTRC	 NFKB2	 PPP6C	 REL	 CUL1	 IKBKE	 SAPS2	 SAPS1	 ANKRD28	 RELA	 SKP1;O15084,Q9Y297,O15111,Q13616,Q14164,Q00653,O00743,Q04864,Q04206,Q9UPN7,O75170,P63208
5197;PTIP-DNA damage response complex;P54132,P49959,O60934,Q6ZW49,Q92878,Q12888
5198;CBP-RARA-RXRA-DNA complex	 ligand stimulated;Q92793,P10276,P19793
5199;Kinase maturation complex 1;Q16543,P07900,P08238,P34932,Q13163,Q99759,Q7KZI7,Q9NUG6,Q9UHV9,Q6Q0C0,P31946,P62258,P61981,Q04917,P27348,P63104
5727;TBP-TAF complex;Q15573,Q53T94,Q15572,P20226
5209;Ubiquilin-proteasome complex;P25786,P25787,P60900,Q05086,Q9UMX0,Q9UHD9
5210;TANK-TRAF2-TRAF3 complex;Q92844,Q12933,Q13114
5211;RAF1-PPP2-PIN1 complex;Q13526,P62714,P30153,P63151,P04049
5212;Kinase maturation complex 2;Q9H6S1,Q16543,P07900,P08238,Q92844,Q9UHD2,A7MCY6,Q12933
5213;Pex26-Pex6-Pex1 complex;O43933,Q7Z412,Q13608
5215;CS-MAP3K7IP1-MAP3K7IP2 complex;O75390,Q15750,Q9NYJ8
5217;Calreticulin oligomer complex;P27797
5220;CHUK-IQGAP2-AKAP8L-RELA-TNIP2 complex;Q9ULX6,O15111,Q13576,Q04206,Q8NFZ5
5222;p14-Mp1-MEK1 complex;Q02750,Q9Y2Q5,Q9UHA4
5223;Casein kinase II beta-dimer	 alpha'-dimer;P19784,P67870
5224;Casein kinase II beta-dimer	 alpha	 alpha';P68400,P19784,P67870
5225;Casein kinase II beta-dimer	 alpha-dimer;P68400,P67870
5226;p14-Mp1-ERK2 complex;Q9Y2Q5,P28482,Q9UHA4
5228;REL-MAP3K8-RELA-TNIP2-PAPOLA complex;P41279,P51003,Q04864,Q04206,Q8NFZ5
5229;RPA complex;P27694,P15927,P35244
5230;CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex;O15111,P35606,Q9Y6K9,P19838,Q00653,P25963,O00221,Q04864,Q04206,O60271,Q15025,Q8NFZ5
5231;53BP1-containing complex;P27694,P15927,Q12888,P13010,P12956
5232;TNF-alpha/Nf-kappa B signaling complex RPL6	 RPL30	 RPS13	 CHUK	 DDX3X	 NFKB2	 NFKBIB	 REL	 IKBKG	 NFKB1	 MAP3K8	 RELB	 GLG1	 NFKBIA	 RELA	 TNIP2	  GTF2I;O15111,O00571,Q92896,P78347,Q9Y6K9,P41279,P19838,Q00653,P25963,Q15653,Q04864,Q04206,Q01201,P62888,Q02878,P62277,Q8NFZ5
5233;TNF-alpha/NF-kappa B signaling complex 5;O15446,O15111,Q13616,Q9UKB1,O14920,Q9Y6K9,Q13576,P52292,P42704,P23508,P46199,P19838,Q00653,Q15653,Q16342,O95602,Q9H9Y6,Q9Y2S0,Q9GZS1,P52434,P62875,Q9UJF2,Q04864,Q04206,P63208
5234;IKBKB-CDC37-KIAA1967-HSP90AB1-HSP90AA1 complex;Q16543,P07900,P08238,O14920,Q8N163
5235;WRN-Ku70-Ku80-PARP1 complex;P09874,Q14191,P13010,P12956
5239;CAPC-CAPE complex;O95347,Q9NTJ3
5241;SMC1-SMC3 complex;Q14683,Q9UQE7
5243;XRCC1-LIG3-PNK-TDP1 complex;P49916,Q96T60,Q9NUW8,P18887
5244;Dolichol-phosphate mannose DPM synthase;O60762,O94777,Q9P2X0
5251;Ku-ORC complex;Q13416,Q9UBD5,O43929,Q9Y5N6,P13010,P12956
5253;MNK1-eIF4F complex;P60842,P06730,Q9BUB5,Q04637,P78344
5260;TCF4-CTNNB1-SUMO1-EP300-HADAC6 complex;P35222,Q09472,Q9UBN7,P63165,P15884
5261;TCF4-CTNNB1-EP300 complex;P35222,Q09472,P15884
5262;TCF4-CTNNB1 complex;P35222,P15884
5264;TCF4-CTNNB1-CREBBP complex;Q92793,P35222,P15884
5266;TNF-alpha/NF-kappa B signaling complex 6;Q16543,O15111,P22087,P07900,P08238,O14920,Q9Y6K9,Q99558,P62888,P36578,Q02878,P62917,P62280,P62277
5267;VHL-VDU1-TCEB1-TCEB2 complex;Q15369,Q15370,Q8TEY7,P40337
5268;TNF-alpha/NF-kappa B signaling complex 7;Q16543,Q13451,P07900,P08238,O43318,Q15750,Q9NYJ8,Q8N5C8
5269;TNF-alpha/NF-kappa B signaling complex 8;Q16543,Q13451,P07900,P08238,Q14164,Q86UP2
5270;VHL-TCEB1-TCEB2 complex;Q15369,Q15370,P40337
5273;VHL-TBP1-HIF1A complex;Q16665,P17980,P40337
5274;Cell-cell junction complex ARHGAP10-CTNNA1;A1A4S6,P35221
5276;HIF1A-OS9-EGLN1 complex;Q9GZT9,Q16665,Q13438
5277;HIF1A-OS9-EGLN3 complex;Q9H6Z9,Q16665,Q13438
5280;RAB9-TIP47-MPRI complex;P11717,O60664,P51151
5281;Cell-cell junction complex CDH1-CTNNB1;P12830,P35222
5282;CAS-SRC-FAK complex;P56945,Q05397,P12931
5283;tRNA splicing endonuclease;Q92989,Q8WW01,Q8NCE0,Q9BSV6,Q7Z6J9
5284;RNA endonuclease SEN2deltaEx8	 SEN54	 CLP1;Q92989,Q8NCE0,Q7Z6J9
5285;TNF-alpha/NF-kappa B signaling complex 9;Q16543,O15111,Q13451,P08238,Q15653
5286;TNF-alpha/NF-kappa B signaling complex 10;Q676U5,Q8IX12,Q16543,O15111,P07900,P08238,Q9Y6K9,Q15653,Q9UHD2,P40222
5287;CDK4-CCND1 complex;P24385,P11802
5288;P53-BARD1-Ku70 complex;Q99728,P04637,P12956
5293;ETS2-SMARCA4-INI1 complex;P15036,P51532,Q12824
5317;LATS1-HTRA2-BIRC4 complex;O43464,O95835,P98170
5318;DDEF1-CTTN-PXN complex;Q14247,Q9ULH1,P49023
5319;CDH1-CKS1B complex;P12830,P61024
5320;CDH1-SKP2 complex;P12830,Q13309
5331;YY1-MDM2-p53 complex;Q00987,P04637,P25490
5337;ELMO1-DOCK1 complex;Q14185,Q92556
5341;ELMO1-DOCK2 complex;Q92608,Q92556
5342;ELMO1-DOCK1-RAC1 complex;Q14185,Q92556,P63000
5343;ELMO1-DOCK1-CRKII complex;P46108,Q14185,Q92556
5360;AGO2-FXR1-TNFalphaARE-RNP complex;Q9UKV8,P51114
5361;Cell division cycle complex CDC27	 CDC16	 ANAPC7;Q9UJX3,Q13042,P30260
5363;Actin-ribonucleoprotein complex POLR2A	 GTF2F1	 HNRNPU;P35269,Q00839,P24928
5367;THRB-RXRB complex;P28702,P10828
5369;ATM homodimer complex;Q13315
5370;ERAP1-ERAP2 complex;Q9NZ08,Q6P179
5371;Grancalcin-sorcin complex;P28676,P30626
5372;SRI homodimer complex;P30626
5373;Chromatin remodeling complex TACC2	 TACC3	 PCAF;Q92831,O95359,Q9Y6A5
5375;EGR-EP300 complex;P18146,Q09472
5377;RNA-induced silencing complex	 RISC;Q9UPY3,Q9UKV8,Q15633
5378;TRBP containing complex DICER	 TRBP	 AGO2	 RPL7A	 EIF6	 MOV10;Q9UPY3,Q9UKV8,P56537,Q9HCE1,P62424,Q15633
5380;TRBP containing complex DICER	 RPL7A	 EIF6	 MOV10 and subunits of the 60S ribosomal particle;Q9UHA3,Q9UPY3,P56537,Q9HCE1,P62906,P62913,P30050,P26373,P50914,P61313,Q02543,P84098,P46778,P61353,P46779,P62888,P62910,P49207,P18077,Q9Y3U8,P61513,P18124,P62424,P05386,P05387
5381;RNA-induced silencing complex	 RISC;Q9UPY3,Q9UKV8,Q15633
5382;ARNT-HIF1A complex;P27540,Q16665
5383;TRIB3-DDIT3 complex;P35638,Q96RU7
5384;RAG1-RAG2 tetramer complex;P15918,P55895
5385;GAIT complex;P07814,P04406,P40429,O60506
5386;MLL1-WDR5 complex;Q9UBL3,Q8IXM2,Q6PI98,Q9HCK8,O75461,P51610,P34932,Q7Z3B3,Q9Y4W2,Q96EZ8,O43451,Q03164,Q9H7Z6,Q8IZL8,Q9BVI0,Q8WWY3,Q15291,Q99496,Q9Y265,Q9H4L4,P21675,O00268,P49848,Q15545,Q16594,Q9NXF1,P61964
5388;SERPINA1-ELA2 complex;P08246,P01009
5389;SERPINA3-CTSG complex;P08311,P01011
5391;SERPINA1-CTSG complex;P08311,P01009
5400;BRCC complex;P38398,P51587,P46736,Q9NXR7,Q06609
5401;PLEKHM2-KIF5B complex;P33176,Q8IWE5
5407;NGF-TrkA complex;P01138,P04629
5408;Neurotrophin-3-p75 complex;P08138,P20783
5409;TIAM1-GRIN1 complex;Q05586,Q13009
5411;EDG1-HTR1D complex;P21453,P28221
5412;HTR1D  homodimer complex;P28221
5414;HTR1A-HTR1D complex;P08908,P28221
5415;HTR1B homodimer complex;P28222
5416;HTR1A-HTR1B complex;P08908,P28222
5417;HTR1D-HTR1B complex;P28222,P28221
5418;GABBR2-HTR1A complex;O75899,P08908
5419;HTR1A-GPR26 complex;Q8NDV2,P08908
5420;HTR1A-EDG3 complex;Q99500,P08908
5421;HTR1A homodimer complex;P08908
5422;HTR1A-EDG1 complex;P21453,P08908
5423;HSP70-BAG5-PARK2 complex;Q9UL15,O60260,P08107,P34932
5424;NGF-p75 complex;P01138,P08138
5426;ANCO1-HDAC3  complex;Q6UB99,O15379
5432;Sororin-cohesin complex;Q96FF9,Q29RF7,Q9NTI5,O60216,Q14683,Q9UQE7
5441;NRG1-IKZF4 complex;Q9H2S9,Q02297
5442;EPOR receptor complex;P19235
5444;CRKII-C3G complex;P46108,Q13905
5446;EPO-EPOR complex;P01588,P19235
5449;Splicing-associated factors complex;P35659,Q9Y5S9,Q15287,Q8IYB3,Q86V81
5450;Mediator complex;Q15648,Q9BTT4,Q9P086,Q9UHV7,Q71F56,O60244,Q96RN5,Q9Y2X0,Q9NVC6,Q9BUE0,Q9H944,Q13503,Q15528,Q9ULK4,O75448,Q71SY5,O95402,Q6P2C8,Q9NX70,Q96HR3,Q9Y3C7,Q9NPJ6,O75586,O43513,Q96G25,A0JLT2,O60313
5451;MED18-MED20-MED29 mediator subcomplex;Q9BUE0,Q9H944,Q9NX70
5460;p50-p65 NFkappaB complex;P19838,Q04206
5461;p50-p65 NFkappaB-SRC1 complex;Q15788,P19838,Q04206
5464;IkappaBalpha-NFkappaBp50-NFkappaBp65 complex;P19838,P25963,Q04206
5465;IKBepsilon-RELA-cREL complex;O00221,Q04864,Q04206
5466;IKBbeta-RELA-cREL complex;Q15653,Q04864,Q04206
5467;IKBalpha-RELA-cREL complex;P25963,Q04864,Q04206
5473;FAS-FADD-CASP8 complex;Q14790,Q13158,P25445
5475;MURR1-NFkappaBp65-IKBA complex;Q8N668,P25963,Q04206
5492;IKBA-NFkappaBp65-NFkappaBp50 complex;P19838,P25963,Q04206
5495;TFIIH transcription factor complex ERCC2	 ERCC3	 GTF2H1	 CDK7	 CCNH	 GTF2H2;P51946,P50613,P18074,P19447,P32780,Q13888
5498;ILK-PARVB-ARHGEF6 complex;Q15052,Q13418,Q9HBI1
5499;PARVB-ARHGEF6 complex;Q15052,Q9HBI1
5502;EED-EZH-YY1 polycomb complex;O75530,Q15910,P25490
5513;Polycomb repressive complex;P35226,O00257,P78364,Q06587
5518;BMI1-HPH1-HPH2 complex;P35226,P78364,Q8IXK0
5521;EED-EZH polycomb complex;O75530,Q15910
5526;CALM1-FKBP38-BCL2 complex;P10415,P62158,Q14318
5529;TRAF2-cIAP1/BIRC2 complex;Q13490,Q12933
5530;Homodimeric complex LTBR;P36941
5531;Tumor necrosis factor receptor 1 signaling complex;Q13490,P19438,Q15628,Q12933
5534;PLCB1-PARD3-PARD6A complex;Q8TEW0,Q9NPB6,Q9NQ66
5535;PLCB3-PARD3-PARD6A complex;Q8TEW0,Q9NPB6,Q01970
5540;TRAF2-TRADD complex;Q15628,Q12933
5541;Ternary complex TRAF2	 FADD	 TRADD;Q13158,Q15628,Q12933
5542;CCNB2-CDC2 complex;O95067,P06493
5543;CCNB1-CDC2 complex;P14635,P06493
5544;CDC2-PCNA-CCNB1-GADD45A complex;P14635,P06493,P24522,P12004
5545;CDC2-PCNA-CCNB1-GADD45B complex;P14635,P06493,O75293,P12004
5546;CDC2-PCNA-CCNB1-GADD45G complex;P14635,P06493,O95257,P12004
5548;IL-12 heterodimer complex;P29459,P29460
5549;IL-12 subunit p40 homodimer complex;P29460
5550;CDC2-CCNB1-CCNF complex;P14635,P41002,P06493
5551;CDC2-CCNB1-PTCH1 complex;P14635,P06493,Q13635
5556;CDK2-CCNA2 complex;P20248,P24941
5557;CDC2-CCNA2 complex;P20248,P06493
5558;PAR6-CDC42 complex;P60953,Q9BYG5
5559;CDC2-CCNA2-CDK2 complex;P20248,P06493,P24941
5560;CDK2-CCNE1 complex;P24864,P24941
5564;LMO4-gp130 complex;P40189,P23458,P61968,Q06124,O14543
5573;Stat1-alpha-dimer-CBP DNA-protein complex;Q92793,P42224
5575;SHP-NR5A2 complex;Q15466,O00482
5579;CNTF-CNTFR-gp130-LIFR complex;P26441,P26992,P40189,P42702
5582;LIFR-LIF-gp130 complex;P40189,P15018,P42702
5589;LINC complex	 S-phase;Q96GY3,Q52LA3,Q6MZP7,Q5TKA1,P10244,Q09028,P28749
5593;LINC core complex;Q96GY3,Q52LA3,Q6MZP7,Q5TKA1,Q09028
5596;LINC complex	 quiescent cells;Q16254,Q96GY3,Q52LA3,Q6MZP7,Q5TKA1,Q09028,Q08999
5604;Emerin complex 1;P60709,Q15417,P50402,Q8WWI1,P35579,Q12965,Q9BRV8,Q13813
5606;Emerin-actin-NMI-alphaIIspectrin complex;P60709,P50402,Q13287,Q13813
5607;Emerin-actin-NMI complex;P60709,P50402,Q13287
5608;Emerin architectural complex;P60709,P50402,P02545,P20700,Q13287,Q13813
5609;Emerin regulatory complex;P60709,O75531,P50402,Q13547,O15379,Q02539,P68431,Q8WWI1,P28749
5611;Emerin complex 24;Q9H503,Q07021,P50402,Q02539,P68431,Q00839,P02545,P20700,P49736,P33991,Q14566,Q13287,P06400,Q08999,Q9H0E3
5613;Emerin complex 25;P60709,O75531,Q9P287,Q16543,P50402,Q13283,P61978,P20700,Q9Y333,O95777,Q9H0E3,P62314,P05455,P31946,P62258,O95218
5614;Emerin complex 32;P60709,Q9H503,Q14839,Q9C005,P50402,Q13547,O15379,P68431,P20700,Q9NPJ6,Q13287,P28749,Q08999,Q9UKL0,O00422,Q12824,Q92922,Q8TAQ2,Q13813,Q9BZK7,Q9BQ87,Q13263
5615;Emerin complex 52;P60709,Q9BZZ5,Q07021,P12277,O00148,P50402,P51858,Q02539,P61978,P14866,Q00839,Q12906,P46940,Q9Y2U8,P20700,O95777,Q13287,Q53EL6,Q08999,P62314,P10827,P62258,P27348
5622;HSP90-CIP1-FKBPL complex;P38936,Q9UIM3,P07900
5641;PSD95-FYN-NR2A complex;P78352,P06241,Q12879
5642;Securin-separase complex;Q14674,O95997
5643;ESPL1-CDC2 complex;P06493,Q14674
5646;FARP2-NRP1-PlexinA1 complex;O94887,O14786,Q9UIW2
5647;FARP2-NRP1-PlexinA2 complex;O94887,O14786,O75051
5648;FARP2-NRP1-PlexinA3 complex;O94887,O14786,P51805
5649;FARP2-NRP1-PlexinA4 complex;O94887,O14786,Q9HCM2
5654;SEMA4A-PlexinD1 complex;Q9Y4D7,Q9H3S1
5655;Ternary complex LRRC7	 CAMK2a	 ACTN4;O43707,Q9UQM7,Q96NW7
5656;CEBPE-E2F1-RB1 complex;Q15744,Q01094,P06400
5663;TRIM27-RB1 complex;P06400,P14373
5683;hRAD51C-hXRCC3 complex;Q06609,O43543
5684;Membrane protein complex DERL1	 SELS	 VCP;Q9BUN8,Q9BQE4,P55072
5685;Membrane protein complex VCP	 UFD1L	 SEC61B;P60468,Q92890,P55072
5689;SEMA6D-PlexinA1-NRP1 complex;O14786,Q9UIW2,Q8NFY4
5691;TALL1 homo-oligomer complex;Q9Y275
5694;Nucleolar remodeling complex NoRC complex;Q9UIF9,O60264
5695;TIP5-DNMT-HDAC1 complex;Q9UIF9,P26358,Q9UBC3,Q13547
5696;VEGFA165-KDR-NRP1 complex;P35968,O14786,P15692
5698;VEGFA165-VEGFR2-NRP1 complex;P35968,O14786,P15692
5701;NRP1-VEGF165/121 complex;O14786,P15692
5710;PRMT2 homo-oligomer complex;P55345
5724;CIN85-SH3GL3-CBL complex;P22681,Q99963,Q96B97
5730;IKBKG homotrimer complex;Q9Y6K9
5731;NRP1-VEGFC complex	 heparin dependent;O14786,P49767
5732;NRP2-VEGFC complex;O60462,P49767
5733;NRP2-VEGFD complex	 heparin dependent;O43915,O60462
5734;NRP1-VEGFD complex	 heparin dependent;O43915,O14786
5735;TGF-beta receptor-SMAD3 complex;P84022,P36897,P37173
5736;Pre-initiation complex PIC;P60709,P24928,P20226
5740;NRP2-VEGFR3 complex;P35916,O60462
5745;PlexinA1-NRP1 complex;O14786,Q9UIW2
5746;PlexinA1-NRP1-SEMA3A complex;O14786,Q9UIW2,Q14563
5747;2AR-mGluR2 complex;P08913,P42262
5748;2AR-mGluR2 complex;P08913,P42262
5749;MRIT complex;Q07817,Q14790,O15519
5755;SUMO1-SUA1-UBA2 complex;Q9UBE0,P63165,Q9UBT2
5756;SUA1-UBA2 complex;Q9UBE0,Q9UBT2
5758;PLXNA2-RANBPM complex;O75051,Q96S59
5759;PLXNA3-RANBPM complex;P51805,Q96S59
5760;PLXNA4-RANBPM complex;Q9HCM2,Q96S59
5762;CRMP-MICAL-PlexinA1 complex	 induced by SEMA3A;Q14194,Q8TDZ2,Q9UIW2
5770;RUNX1-CBF-beta-DNA complex;Q13951,Q01196
5798;Death induced signaling complex II FADD	 CASP8	 CFLAR	 cytosolic	 CD95L induced;Q14790,O15519,Q13158
5799;Death induced signaling complex DISC FAS	 FADD	 CASP8	 CFLAR	 membrane-associated	 CD95L induced;Q14790,O15519,Q13158,P25445
5800;Death-inducing signaling complex DISC type I cells associated	 stimulated;Q14790,Q13158,P25445
